YEAR,MONTH,STATE_NAME,CO2_QTY_TONNES,COUNTRY_TRAFFIC
2017,1,FINLAND,182992.89,9550
2017,1,FRANCE,1559692.25,68531
2017,1,GERMANY,2208877.38,81500
2017,1,GREECE,113374.73,11105
2017,1,HUNGARY,56456.33,3823
2017,1,IRELAND,182259.62,9785
2017,1,ITALY,899437.18,51743
2017,1,LATVIA,25581.37,2553
2017,1,LITHUANIA,22688.97,2106
2017,1,LUXEMBOURG,109732.32,2440
2017,1,MALTA,27700.55,1540
2017,1,NETHERLANDS,828761.57,22067
2017,1,POLAND,179964.1,13768
2017,1,PORTUGAL,290402.19,14148
2017,1,ROMANIA,93704.51,7030
2017,1,SLOVAKIA,9316.21,982
2017,1,SLOVENIA,6949.64,1091
2017,1,SPAIN,1006378.46,48105
2017,1,SWEDEN,254191.06,21057
2017,2,AUSTRIA,170174.6,12226
2017,2,BELGIUM,279876.63,11621
2017,2,BULGARIA,37412.72,2529
2017,2,CROATIA,12939.61,2319
2017,2,CYPRUS,42426.2,1851
2017,2,DENMARK,203729.25,12918
2017,2,FINLAND,170338.6,9303
2017,2,FRANCE,1436033.26,66954
2017,2,GERMANY,2043669.42,80228
2017,2,GREECE,99351.86,10096
2017,2,HUNGARY,51562.81,3556
2017,2,IRELAND,163594.79,9028
2017,2,ITALY,808412.79,48161
2017,2,LATVIA,23945.12,2367
2017,2,LITHUANIA,20043.05,1906
2017,2,LUXEMBOURG,104569.68,2367
2017,2,MALTA,24163.17,1433
2017,2,NETHERLANDS,755464.43,20936
2017,2,POLAND,161367.05,12923
2017,2,PORTUGAL,264537.07,13007
2017,2,ROMANIA,83745.3,6555
2017,2,SLOVAKIA,8428.78,948
2017,2,SLOVENIA,6518.33,1088
2017,2,SPAIN,938418.64,46551
2017,2,SWEDEN,241846.02,21349
2017,3,AUSTRIA,194541.73,14276
2017,3,BELGIUM,333042.38,13638
2017,3,BULGARIA,41844.09,2768
2017,3,CROATIA,16884.56,3160
2017,3,CYPRUS,55508.95,2338
2017,3,DENMARK,233475.98,15815
2017,3,FINLAND,187107.83,10425
2017,3,FRANCE,1635475.83,78291
2017,3,GERMANY,2379769.25,94443
2017,3,GREECE,129071.19,12255
2017,3,HUNGARY,61102.34,4249
2017,3,IRELAND,202861.23,10785
2017,3,ITALY,957299.69,57329
2017,3,LATVIA,28646.56,2759
2017,3,LITHUANIA,23857.04,2279
2017,3,LUXEMBOURG,129711.53,2807
2017,3,MALTA,29703.03,1788
2017,3,NETHERLANDS,881942.5,25393
2017,3,POLAND,187153.46,15253
2017,3,PORTUGAL,314532.21,15254
2017,3,ROMANIA,98803.69,7773
2017,3,SLOVAKIA,9855.18,1201
2017,3,SLOVENIA,7655.34,1380
2017,3,SPAIN,1127519.13,56453
2017,3,SWEDEN,282322.31,25887
2017,4,AUSTRIA,204070.84,13803
2017,4,BELGIUM,356237.57,13887
2017,4,BULGARIA,43304.85,2955
2017,4,CROATIA,32748.44,3606
2017,4,CYPRUS,80478.29,3246
2017,4,DENMARK,231121.9,14920
2017,4,ESTONIA,15023.12,1837
2017,4,FINLAND,175286.88,9735
2017,4,FRANCE,1748476.72,82341
2017,4,GERMANY,2451842.47,95496
2017,4,GREECE,214548.68,16255
2017,4,HUNGARY,66051.84,4541
2017,4,IRELAND,232501.22,11362
2017,4,ITALY,1086155.99,63134
2017,4,LATVIA,30713.58,2965
2017,4,LITHUANIA,28854.65,2464
2017,4,LUXEMBOURG,132297.46,2984
2017,4,MALTA,37275.5,2137
2017,4,NETHERLANDS,934832.28,26823
2017,4,POLAND,191988.7,15519
2017,4,PORTUGAL,368991.1,18205
2017,4,ROMANIA,107530.44,7988
2017,4,SLOVAKIA,10074.34,1084
2017,4,SLOVENIA,8875.36,1330
2017,4,SPAIN,1341735.77,67082
2017,4,SWEDEN,266985.33,23653
2017,5,AUSTRIA,217149.8,15187
2017,5,BELGIUM,386184.96,15510
2017,5,BULGARIA,59384.9,3798
2017,5,CROATIA,55795.93,5496
2017,5,CYPRUS,110704.15,3968
2017,5,DENMARK,249805.2,16905
2017,5,ESTONIA,17155.46,2172
2017,5,FINLAND,180175.46,10459
2017,5,FRANCE,1822001.28,90029
2017,5,GERMANY,2632541.87,106030
2017,5,GREECE,394687.98,23739
2017,5,HUNGARY,73283.13,4917
2017,5,IRELAND,267290.58,12625
2017,5,ITALY,1208417.23,71650
2017,5,LATVIA,35216.03,3253
2017,5,LITHUANIA,31967.91,2671
2017,5,LUXEMBOURG,130378.57,3231
2017,5,MALTA,42208.14,2404
2017,5,NETHERLANDS,996609.88,29417
2017,5,POLAND,219114.94,17247
2017,5,PORTUGAL,399603.19,19551
2017,5,ROMANIA,113180.05,8475
2017,5,SLOVAKIA,11462.53,1268
2017,5,SLOVENIA,10097.66,1510
2017,5,SPAIN,1523394.58,76703
2017,5,SWEDEN,288989.71,27056
2017,6,AUSTRIA,224402.09,15312
2017,6,BELGIUM,384460.11,15383
2017,6,BULGARIA,102685.73,5814
2017,6,CROATIA,77240.37,6645
2017,6,CYPRUS,118216.22,4288
2017,6,DENMARK,265238.22,17235
2017,6,ESTONIA,17191.26,2106
2017,6,FINLAND,187662.52,10216
2017,6,FRANCE,1869443.11,91457
2017,6,GERMANY,2656149.02,105651
2017,6,GREECE,530066.81,31591
2017,6,HUNGARY,76940.58,5023
2017,6,IRELAND,295069.67,13277
2017,6,ITALY,1295320.49,76178
2017,6,LATVIA,39876.65,3478
2017,6,LITHUANIA,33085.52,2699
2017,6,LUXEMBOURG,135456.51,3244
2017,6,MALTA,41483.26,2465
2017,6,NETHERLANDS,975447.3,28409
2017,6,POLAND,246113.58,18544
2017,6,PORTUGAL,425181.86,20388
2017,6,ROMANIA,119726.91,8798
2017,6,SLOVAKIA,17544.72,1637
2017,6,SLOVENIA,10898.17,1592
2017,6,SPAIN,1629211.21,81078
2017,6,SWEDEN,298386.66,25502
2017,7,AUSTRIA,238628.61,15774
2017,7,BELGIUM,410627.51,15979
2017,7,BULGARIA,128944.6,7215
2017,7,CROATIA,101042.14,8522
2017,7,CYPRUS,130961.42,4816
2017,7,DENMARK,288038.53,16239
2017,7,ESTONIA,18928.9,2093
2017,7,FINLAND,193482.26,9098
2017,7,FRANCE,2071557.4,95728
2017,7,GERMANY,2815284.27,107919
2017,7,GREECE,632415.22,37779
2017,7,HUNGARY,86756.84,5516
2017,7,IRELAND,309783.54,13673
2017,7,ITALY,1426670.39,84224
2017,7,LATVIA,40016.75,3559
2017,7,LITHUANIA,23863.54,2225
2017,7,LUXEMBOURG,147273.57,3182
2017,7,MALTA,44961.88,2689
2017,7,NETHERLANDS,1027309.97,29479
2017,7,POLAND,268307.06,19358
2017,7,PORTUGAL,471679.54,22440
2017,7,ROMANIA,132444.96,9465
2017,7,SLOVAKIA,24094.82,1974
2017,7,SLOVENIA,12207.42,1685
2017,7,SPAIN,1803233.18,88391
2017,7,SWEDEN,298418.62,21918
2017,8,AUSTRIA,234879.36,15365
2017,8,BELGIUM,405411.33,15471
2017,8,BULGARIA,123334.04,7045
2017,8,CROATIA,96929.73,8392
2017,8,CYPRUS,127690.8,4830
2017,8,DENMARK,271072.8,16843
2017,8,ESTONIA,20028.41,2237
2017,8,FINLAND,194347.67,10298
2017,8,FRANCE,2035424.67,87886
2017,8,GERMANY,2799347.78,105060
2017,8,GREECE,630182.59,38328
2017,8,HUNGARY,82624.68,5262
2017,8,IRELAND,307046.69,13477
2017,8,ITALY,1403439.7,81174
2017,8,LATVIA,38866.03,3641
2017,8,LITHUANIA,24472.36,2301
2017,8,LUXEMBOURG,138328.97,2969
2017,8,MALTA,44893.63,2728
2017,8,NETHERLANDS,1033224.25,29493
2017,8,POLAND,265565.05,19282
2017,8,PORTUGAL,476584.72,22563
2017,8,ROMANIA,133611.55,9338
2017,8,SLOVAKIA,23864.82,2035
2017,8,SLOVENIA,12728.79,1730
2017,8,SPAIN,1783921.73,86354
2017,8,SWEDEN,298934.37,24881
2017,9,AUSTRIA,227062.42,15408
2017,9,BELGIUM,392508.94,15432
2017,9,BULGARIA,93115.24,5532
2017,9,CROATIA,77988.88,6599
2017,9,CYPRUS,120650.42,4409
2017,9,DENMARK,259237.02,17024
2017,9,ESTONIA,18944.78,2259
2017,9,FINLAND,193042.24,10722
2017,9,FRANCE,1880669.64,89864
2017,9,GERMANY,2737582.51,108595
2017,9,GREECE,542605.5,32233
2017,9,HUNGARY,78984.24,5114
2017,9,IRELAND,287985.89,12774
2017,9,ITALY,1320336.08,76376
2017,9,LATVIA,36852.0,3482
2017,9,LITHUANIA,32264.99,2734
2017,9,LUXEMBOURG,138649.06,3158
2017,9,MALTA,42303.51,2524
2017,9,NETHERLANDS,985268.12,28215
2017,9,POLAND,263382.99,19425
2017,9,PORTUGAL,448350.3,21130
2017,9,ROMANIA,126190.57,8996
2017,9,SLOVAKIA,19687.35,1784
2017,9,SLOVENIA,11632.98,1603
2017,9,SPAIN,1659749.74,80341
2017,9,SWEDEN,297538.08,26792
2017,10,AUSTRIA,212957.7,14846
2017,10,BELGIUM,386762.26,15013
2017,10,BULGARIA,48487.64,3285
2017,10,CROATIA,53129.98,5015
2017,10,CYPRUS,112095.4,4279
2017,10,DENMARK,258735.66,16889
2017,10,ESTONIA,18507.56,2205
2017,10,FINLAND,202288.63,10802
2017,10,FRANCE,1819468.44,85860
2017,10,GERMANY,2681220.99,106623
2017,10,GREECE,379510.28,23174
2017,10,HUNGARY,73698.13,4957
2017,10,IRELAND,285570.43,12273
2017,10,ITALY,1196498.0,68800
2017,10,LATVIA,35724.25,3427
2017,10,LITHUANIA,33424.4,2740
2017,10,LUXEMBOURG,142971.38,3211
2017,10,MALTA,42670.85,2502
2017,10,NETHERLANDS,985704.16,28292
2017,10,POLAND,235788.68,18129
2017,10,PORTUGAL,408916.92,19475
2017,10,ROMANIA,117482.78,8591
2017,10,SLOVAKIA,12985.95,1475
2017,10,SLOVENIA,10671.0,1623
2017,10,SPAIN,1538968.74,74252
2017,10,SWEDEN,295243.96,26753
2017,11,AUSTRIA,181541.8,12700
2017,11,BELGIUM,369701.36,13212
2017,11,BULGARIA,36960.74,2794
2017,11,CROATIA,20433.11,2464
2017,11,CYPRUS,60789.02,2577
2017,11,DENMARK,219651.5,14846
2017,11,ESTONIA,15312.3,1921
2017,11,FINLAND,191161.76,10580
2017,11,FRANCE,1556885.28,71564
2017,11,GERMANY,2313202.02,88166
2017,11,GREECE,141599.86,12080
2017,11,HUNGARY,65641.14,4439
2017,11,IRELAND,214773.8,10372
2017,11,ITALY,933951.52,54466
2017,11,LATVIA,31810.72,3041
2017,11,LITHUANIA,26967.17,2388
2017,11,LUXEMBOURG,152455.19,2902
2017,11,MALTA,31430.15,1941
2017,11,NETHERLANDS,855219.98,23688
2017,11,POLAND,204482.76,15564
2017,11,PORTUGAL,321189.47,15147
2017,11,ROMANIA,98803.11,7563
2017,11,SLOVAKIA,11275.17,1269
2017,11,SLOVENIA,8021.69,1376
2017,11,SPAIN,1117719.98,54438
2017,11,SWEDEN,271846.87,24424
2017,12,AUSTRIA,187696.6,12265
2017,12,BELGIUM,360192.3,12213
2017,12,BULGARIA,40296.0,2734
2017,12,CROATIA,18822.14,2159
2017,12,CYPRUS,49449.02,2234
2017,12,DENMARK,216424.37,12791
2017,12,ESTONIA,14509.36,1765
2017,12,FINLAND,211534.6,10599
2017,12,FRANCE,1652813.16,69351
2017,12,GERMANY,2217461.75,78898
2017,12,GREECE,134138.3,11747
2017,12,HUNGARY,65993.49,4421
2017,12,IRELAND,211190.09,10160
2017,12,ITALY,966172.25,54203
2017,12,LATVIA,32454.39,3047
2017,12,LITHUANIA,27068.18,2227
2017,12,LUXEMBOURG,146958.03,2738
2017,12,MALTA,30229.82,1854
2017,12,NETHERLANDS,864067.81,22151
2017,12,POLAND,205927.66,14968
2017,12,PORTUGAL,333026.56,15477
2017,12,ROMANIA,99539.38,7296
2017,12,SLOVAKIA,10916.74,1140
2017,12,SLOVENIA,8186.46,1247
2017,12,SPAIN,1122746.48,51946
2017,12,SWEDEN,266386.92,21053
2018,1,AUSTRIA,185282.89,12581
2018,1,BELGIUM,348121.4,12397
2018,1,BULGARIA,42324.81,2753
2018,1,CROATIA,19749.35,2251
2018,1,CYPRUS,43775.98,1987
2018,1,DENMARK,223764.3,13495
2018,1,ESTONIA,14131.86,1813
2018,1,FINLAND,204705.97,10875
2018,1,FRANCE,1615818.48,70230
2018,1,GERMANY,2234919.54,82826
2018,1,GREECE,129049.13,11377
2018,1,HUNGARY,66374.49,4415
2018,1,IRELAND,202897.15,10115
2018,1,ITALY,951849.69,54167
2018,1,LATVIA,31399.3,3033
2018,1,LITHUANIA,26721.87,2261
2018,1,LUXEMBOURG,141834.94,2774
2018,1,MALTA,28521.43,1783
2018,1,NETHERLANDS,863695.28,23367
2018,1,POLAND,212069.98,15533
2018,1,PORTUGAL,321100.79,15148
2018,1,ROMANIA,100764.33,7389
2018,1,SLOVAKIA,9868.2,1072
2018,1,SLOVENIA,8017.99,1271
2018,1,SPAIN,1080461.5,51053
2018,1,SWEDEN,269917.32,21724
2018,2,AUSTRIA,173503.43,12110
2018,2,BELGIUM,313810.21,11876
2018,2,BULGARIA,38532.5,2470
2018,2,CROATIA,17366.08,2032
2018,2,CYPRUS,43110.86,1939
2018,2,DENMARK,208547.01,13381
2018,2,ESTONIA,12985.66,1754
2018,2,FINLAND,190921.9,10294
2018,2,FRANCE,1455503.04,65664
2018,2,GERMANY,2074553.51,81834
2018,2,GREECE,112009.44,10131
2018,2,HUNGARY,59884.94,4018
2018,2,IRELAND,178881.02,9247
2018,2,ITALY,857372.43,49678
2018,2,LATVIA,27955.39,2718
2018,2,LITHUANIA,23650.9,2087
2018,2,LUXEMBOURG,122279.87,2595
2018,2,MALTA,25530.9,1613
2018,2,NETHERLANDS,792741.71,22749
2018,2,POLAND,193372.52,14582
2018,2,PORTUGAL,289859.08,13804
2018,2,ROMANIA,88731.74,6764
2018,2,SLOVAKIA,9456.59,1073
2018,2,SLOVENIA,7684.62,1150
2018,2,SPAIN,999565.46,49011
2018,2,SWEDEN,252529.57,21482
2018,3,AUSTRIA,211090.36,14343
2018,3,BELGIUM,370645.1,13693
2018,3,BULGARIA,44157.81,2929
2018,3,CROATIA,24067.98,2573
2018,3,CYPRUS,61116.6,2653
2018,3,DENMARK,241559.54,15143
2018,3,ESTONIA,17086.65,1984
2018,3,FINLAND,211244.51,11479
2018,3,FRANCE,1682596.17,77208
2018,3,GERMANY,2436365.7,94482
2018,3,GREECE,150650.3,12771
2018,3,HUNGARY,70950.25,4757
2018,3,IRELAND,218262.45,10558
2018,3,ITALY,1029544.8,58545
2018,3,LATVIA,33422.96,3221
2018,3,LITHUANIA,28674.76,2431
2018,3,LUXEMBOURG,148262.58,3022
2018,3,MALTA,35045.09,2152
2018,3,NETHERLANDS,895833.56,26058
2018,3,POLAND,220274.9,16681
2018,3,PORTUGAL,348731.92,16522
2018,3,ROMANIA,104405.0,7811
2018,3,SLOVAKIA,10849.08,1223
2018,3,SLOVENIA,9285.84,1414
2018,3,SPAIN,1229996.94,59762
2018,3,SWEDEN,294287.74,24787
2018,4,AUSTRIA,219987.05,14359
2018,4,BELGIUM,388584.9,14587
2018,4,BULGARIA,49022.53,3275
2018,4,CROATIA,40042.09,3787
2018,4,CYPRUS,84550.48,3473
2018,4,DENMARK,243909.44,15954
2018,4,ESTONIA,17648.51,2067
2018,4,FINLAND,195797.63,11045
2018,4,FRANCE,1724810.92,81366
2018,4,GERMANY,2481399.01,99330
2018,4,GREECE,242328.15,17574
2018,4,HUNGARY,78574.91,5176
2018,4,IRELAND,261551.12,12042
2018,4,ITALY,1164916.5,65611
2018,4,LATVIA,36332.75,3468
2018,4,LITHUANIA,33175.02,2640
2018,4,LUXEMBOURG,142772.6,3231
2018,4,MALTA,43016.87,2597
2018,4,NETHERLANDS,932999.6,27698
2018,4,POLAND,233036.97,17725
2018,4,PORTUGAL,401950.04,19176
2018,4,ROMANIA,113994.95,8373
2018,4,SLOVAKIA,12624.81,1337
2018,4,SLOVENIA,10932.91,1604
2018,4,SPAIN,1436794.31,70018
2018,4,SWEDEN,276132.12,25113
2018,5,AUSTRIA,235070.18,15251
2018,5,BELGIUM,406920.29,15262
2018,5,BULGARIA,67360.98,4226
2018,5,CROATIA,69209.2,5919
2018,5,CYPRUS,112792.27,4265
2018,5,DENMARK,266660.24,17346
2018,5,ESTONIA,20686.14,2554
2018,5,FINLAND,209687.89,11575
2018,5,FRANCE,1867808.82,87169
2018,5,GERMANY,2693266.66,107020
2018,5,GREECE,465195.41,27180
2018,5,HUNGARY,89966.26,5490
2018,5,IRELAND,296811.44,13370
2018,5,ITALY,1265411.24,71988
2018,5,LATVIA,41778.52,3835
2018,5,LITHUANIA,37236.46,3057
2018,5,LUXEMBOURG,144095.29,3378
2018,5,MALTA,46922.36,2851
2018,5,NETHERLANDS,1006598.68,29566
2018,5,POLAND,267694.02,19548
2018,5,PORTUGAL,433757.42,20689
2018,5,ROMANIA,119069.72,8868
2018,5,SLOVAKIA,13544.67,1473
2018,5,SLOVENIA,11442.21,1651
2018,5,SPAIN,1601844.36,79178
2018,5,SWEDEN,286821.05,25963
2018,6,AUSTRIA,249031.37,15961
2018,6,BELGIUM,407400.81,15326
2018,6,BULGARIA,112055.33,6421
2018,6,CROATIA,89148.99,7320
2018,6,CYPRUS,122561.36,4603
2018,6,DENMARK,283484.88,17554
2018,6,ESTONIA,19951.32,2401
2018,6,FINLAND,209088.24,10870
2018,6,FRANCE,1934246.21,91269
2018,6,GERMANY,2696329.03,108536
2018,6,GREECE,597067.9,34953
2018,6,HUNGARY,93381.27,5636
2018,6,IRELAND,321497.22,13898
2018,6,ITALY,1358650.94,77120
2018,6,LATVIA,44757.56,3863
2018,6,LITHUANIA,38063.68,3003
2018,6,LUXEMBOURG,142145.08,3411
2018,6,MALTA,46781.18,2876
2018,6,NETHERLANDS,985005.89,28849
2018,6,POLAND,295275.94,21151
2018,6,PORTUGAL,470129.43,21421
2018,6,ROMANIA,127223.49,9165
2018,6,SLOVAKIA,21312.03,1889
2018,6,SLOVENIA,12183.82,1655
2018,6,SPAIN,1728399.41,84017
2018,6,SWEDEN,289926.92,23667
2018,7,AUSTRIA,262270.03,16307
2018,7,BELGIUM,448035.9,16322
2018,7,BULGARIA,130963.63,7663
2018,7,CROATIA,113491.64,9282
2018,7,CYPRUS,129982.68,4926
2018,7,DENMARK,303352.65,16568
2018,7,ESTONIA,20049.58,2375
2018,7,FINLAND,214014.46,10284
2018,7,FRANCE,2132486.13,96938
2018,7,GERMANY,2835892.42,111330
2018,7,GREECE,691738.54,41304
2018,7,HUNGARY,100990.14,6085
2018,7,IRELAND,332935.06,14262
2018,7,ITALY,1476013.6,85194
2018,7,LATVIA,44274.89,3899
2018,7,LITHUANIA,36160.76,2996
2018,7,LUXEMBOURG,143430.02,3287
2018,7,MALTA,49448.11,3044
2018,7,NETHERLANDS,1043044.56,29976
2018,7,POLAND,316375.36,21683
2018,7,PORTUGAL,506120.04,22944
2018,7,ROMANIA,142827.43,10109
2018,7,SLOVAKIA,26605.89,2153
2018,7,SLOVENIA,13319.01,1752
2018,7,SPAIN,1868976.92,90289
2018,7,SWEDEN,296011.17,21692
2018,8,AUSTRIA,265128.44,16282
2018,8,BELGIUM,445181.86,15827
2018,8,BULGARIA,127418.12,7498
2018,8,CROATIA,107789.06,9005
2018,8,CYPRUS,129677.64,4991
2018,8,DENMARK,289818.42,17193
2018,8,ESTONIA,19678.13,2306
2018,8,FINLAND,213699.37,11337
2018,8,FRANCE,2106004.87,89382
2018,8,GERMANY,2836180.1,109667
2018,8,GREECE,690712.23,41762
2018,8,HUNGARY,104064.98,6029
2018,8,IRELAND,326396.93,13921
2018,8,ITALY,1478662.66,83043
2018,8,LATVIA,44742.65,3999
2018,8,LITHUANIA,36080.49,2956
2018,8,LUXEMBOURG,143020.26,3134
2018,8,MALTA,48869.14,2962
2018,8,NETHERLANDS,1048448.85,29512
2018,8,POLAND,320713.13,21710
2018,8,PORTUGAL,504867.85,23128
2018,8,ROMANIA,143783.88,10137
2018,8,SLOVAKIA,26129.9,2119
2018,8,SLOVENIA,13216.67,1787
2018,8,SPAIN,1849485.72,88203
2018,8,SWEDEN,293925.59,23653
2018,9,AUSTRIA,254578.05,16176
2018,9,BELGIUM,426885.97,15320
2018,9,BULGARIA,96174.15,5799
2018,9,CROATIA,89693.96,7323
2018,9,CYPRUS,122455.01,4626
2018,9,DENMARK,273745.85,17093
2018,9,ESTONIA,19112.35,2272
2018,9,FINLAND,209521.71,11907
2018,9,FRANCE,1953725.82,91232
2018,9,GERMANY,2775447.21,111533
2018,9,GREECE,596746.78,35231
2018,9,HUNGARY,97934.14,5752
2018,9,IRELAND,316818.85,13489
2018,9,ITALY,1384327.84,78621
2018,9,LATVIA,42649.4,3807
2018,9,LITHUANIA,35546.56,2814
2018,9,LUXEMBOURG,146423.24,3333
2018,9,MALTA,46973.59,2814
2018,9,NETHERLANDS,995645.47,28930
2018,9,POLAND,300041.45,21175
2018,9,PORTUGAL,477835.33,21626
2018,9,ROMANIA,135268.23,9598
2018,9,SLOVAKIA,21773.41,1925
2018,9,SLOVENIA,12139.11,1625
2018,9,SPAIN,1744963.68,83824
2018,9,SWEDEN,287376.54,25382
2018,10,AUSTRIA,249767.68,16021
2018,10,BELGIUM,417046.82,14839
2018,10,BULGARIA,51921.25,3495
2018,10,CROATIA,61343.32,5177
2018,10,CYPRUS,110918.44,4238
2018,10,DENMARK,271738.7,17069
2018,10,ESTONIA,19532.06,2324
2018,10,FINLAND,216269.31,11764
2018,10,FRANCE,1909668.06,87865
2018,10,GERMANY,2807945.44,113586
2018,10,GREECE,411717.88,25290
2018,10,HUNGARY,93539.67,5560
2018,10,IRELAND,303928.01,13053
2018,10,ITALY,1279218.12,71981
2018,10,LATVIA,42188.88,3768
2018,10,LITHUANIA,35750.28,2836
2018,10,LUXEMBOURG,148561.06,3365
2018,10,MALTA,45951.79,2726
2018,10,NETHERLANDS,1003050.86,29411
2018,10,POLAND,261921.84,19399
2018,10,PORTUGAL,445057.86,20543
2018,10,ROMANIA,123414.9,9080
2018,10,SLOVAKIA,13636.83,1507
2018,10,SLOVENIA,10878.66,1580
2018,10,SPAIN,1652746.04,78854
2018,10,SWEDEN,284688.22,25968
2018,11,AUSTRIA,213997.48,14312
2018,11,BELGIUM,393658.12,13370
2018,11,BULGARIA,39683.87,2743
2018,11,CROATIA,22081.89,2526
2018,11,CYPRUS,62707.27,2552
2018,11,DENMARK,231765.6,14968
2018,11,ESTONIA,16580.91,2046
2018,11,FINLAND,205090.81,11305
2018,11,FRANCE,1658453.34,73352
2018,11,GERMANY,2436494.34,96869
2018,11,GREECE,155343.11,13626
2018,11,HUNGARY,76855.08,4886
2018,11,IRELAND,237609.22,10840
2018,11,ITALY,1033092.87,58283
2018,11,LATVIA,35032.58,3187
2018,11,LITHUANIA,28899.77,2420
2018,11,LUXEMBOURG,162563.16,3027
2018,11,MALTA,33932.46,2105
2018,11,NETHERLANDS,861615.56,24416
2018,11,POLAND,226197.26,16627
2018,11,PORTUGAL,348713.08,16140
2018,11,ROMANIA,105529.21,7939
2018,11,SLOVAKIA,11418.65,1289
2018,11,SLOVENIA,8034.61,1275
2018,11,SPAIN,1212080.1,57964
2018,11,SWEDEN,256464.8,23472
2018,12,AUSTRIA,222340.73,14073
2018,12,BELGIUM,384556.28,12652
2018,12,BULGARIA,43686.59,2828
2018,12,CROATIA,18897.74,2270
2018,12,CYPRUS,49859.41,2154
2018,12,DENMARK,226448.66,13093
2018,12,ESTONIA,15621.66,1838
2018,12,FINLAND,230067.22,11293
2018,12,FRANCE,1722219.64,72342
2018,12,GERMANY,2369153.33,88042
2018,12,GREECE,145895.08,13058
2018,12,HUNGARY,76367.48,4797
2018,12,IRELAND,234396.41,10724
2018,12,ITALY,1060084.18,58285
2018,12,LATVIA,35197.76,3182
2018,12,LITHUANIA,28596.94,2310
2018,12,LUXEMBOURG,153451.78,2830
2018,12,MALTA,32145.97,2061
2018,12,NETHERLANDS,876671.22,23404
2018,12,POLAND,225082.78,16173
2018,12,PORTUGAL,359009.26,16454
2018,12,ROMANIA,107609.47,7675
2018,12,SLOVAKIA,11333.27,1159
2018,12,SLOVENIA,8423.65,1249
2018,12,SPAIN,1233630.3,56535
2018,12,SWEDEN,258929.9,20272
2019,1,AUSTRIA,219501.06,13748
2019,1,BELGIUM,370107.0,12627
2019,1,BULGARIA,43230.83,2795
2019,1,CROATIA,18135.72,2331
2019,1,CYPRUS,46901.07,2039
2019,1,DENMARK,236863.74,13594
2019,1,ESTONIA,15412.01,1895
2019,1,FINLAND,219417.6,11253
2019,1,FRANCE,1683623.7,70305
2019,1,GERMANY,2351235.18,87147
2019,1,GREECE,136161.84,12209
2019,1,HUNGARY,72386.13,4636
2019,1,IRELAND,219823.46,10493
2019,1,ITALY,1021526.39,56499
2019,1,LATVIA,34493.75,3139
2019,1,LITHUANIA,28709.42,2389
2019,1,LUXEMBOURG,136674.8,2729
2019,1,MALTA,30665.52,1886
2019,1,NETHERLANDS,861054.28,23187
2019,1,POLAND,227349.83,16303
2019,1,PORTUGAL,352422.62,15856
2019,1,ROMANIA,108472.64,7654
2019,1,SLOVAKIA,10726.65,1065
2019,1,SLOVENIA,8334.25,1263
2019,1,SPAIN,1203517.49,55461
2019,1,SWEDEN,264669.54,20936
2019,2,AUSTRIA,206375.77,13581
2019,2,BELGIUM,321350.52,11328
2019,2,BULGARIA,39473.86,2602
2019,2,CROATIA,17070.61,2227
2019,2,CYPRUS,44807.41,1923
2019,2,DENMARK,219906.49,13183
2019,2,ESTONIA,14138.04,1710
2019,2,FINLAND,200931.88,10662
2019,2,FRANCE,1531815.25,67395
2019,2,GERMANY,2151930.93,85854
2019,2,GREECE,123364.27,10964
2019,2,HUNGARY,66164.19,4305
2019,2,IRELAND,194519.41,9820
2019,2,ITALY,926249.56,53250
2019,2,LATVIA,30301.81,2780
2019,2,LITHUANIA,25707.14,2198
2019,2,LUXEMBOURG,125203.22,2621
2019,2,MALTA,28093.06,1756
2019,2,NETHERLANDS,781641.64,22518
2019,2,POLAND,210743.23,15382
2019,2,PORTUGAL,311700.8,14380
2019,2,ROMANIA,95121.44,7074
2019,2,SLOVAKIA,10384.59,1080
2019,2,SLOVENIA,7824.16,1233
2019,2,SPAIN,1109504.14,52793
2019,2,SWEDEN,243842.44,20228
2019,3,AUSTRIA,257129.46,15809
2019,3,BELGIUM,392326.14,13189
2019,3,BULGARIA,44049.93,2839
2019,3,CROATIA,21392.88,2677
2019,3,CYPRUS,58219.13,2430
2019,3,DENMARK,259038.75,15539
2019,3,ESTONIA,16022.74,1917
2019,3,FINLAND,226857.09,12068
2019,3,FRANCE,1760003.67,78057
2019,3,GERMANY,2529401.16,95876
2019,3,GREECE,146762.61,13005
2019,3,HUNGARY,79551.86,5000
2019,3,IRELAND,237558.6,11251
2019,3,ITALY,1085810.87,60620
2019,3,LATVIA,35659.3,3191
2019,3,LITHUANIA,27950.63,2407
2019,3,LUXEMBOURG,151311.67,3001
2019,3,MALTA,34319.01,2129
2019,3,NETHERLANDS,899493.14,25531
2019,3,POLAND,234769.22,17207
2019,3,PORTUGAL,365707.97,16818
2019,3,ROMANIA,104632.61,7855
2019,3,SLOVAKIA,11509.79,1272
2019,3,SLOVENIA,8762.22,1373
2019,3,SPAIN,1290444.56,61457
2019,3,SWEDEN,284791.1,23537
2019,4,AUSTRIA,273207.29,15677
2019,4,BELGIUM,407587.5,14450
2019,4,BULGARIA,47262.18,3074
2019,4,CROATIA,48856.58,4533
2019,4,CYPRUS,82772.98,3376
2019,4,DENMARK,244553.28,15242
